"currency","unit","sizeclas","nace_r2","lcstruct","geo","time","values"
"NAC","P_SAL_H","LT10","C20","D111","BG",2012,3.32
"NAC","P_SAL_H","LT10","C20","D1111","BG",2012,3.11
"NAC","P_SAL_H","LT10","C21","D01","BG",2012,NA
"NAC","P_SAL_H","LT10","C21","D111","BG",2012,NA
"NAC","P_SAL_H","LT10","C21","D1111","BG",2012,NA
"NAC","P_SAL_H","LT10","C22","D01","BG",2012,2.98
"NAC","P_SAL_H","LT10","C22","D111","BG",2012,2.48
"NAC","P_SAL_H","LT10","C22","D1111","BG",2012,2.32
"NAC","P_SAL_H","LT10","C23","D01","BG",2012,3.56
"NAC","P_SAL_H","LT10","C23","D111","BG",2012,2.95
"NAC","P_SAL_H","LT10","C23","D1111","BG",2012,2.78
"NAC","P_SAL_H","LT10","C24","D01","BG",2012,NA
"NAC","P_SAL_H","LT10","C24","D111","BG",2012,NA
"NAC","P_SAL_H","LT10","C24","D1111","BG",2012,NA
"NAC","P_SAL_H","LT10","C25","D01","BG",2012,3.3
"NAC","P_SAL_H","LT10","C25","D111","BG",2012,2.75
"NAC","P_SAL_H","LT10","C25","D1111","BG",2012,2.58
"NAC","P_SAL_H","LT10","C26","D01","BG",2012,5.16
"NAC","P_SAL_H","LT10","C26","D111","BG",2012,4.36
"NAC","P_SAL_H","LT10","C26","D1111","BG",2012,4.09
"NAC","P_SAL_H","LT10","C27","D01","BG",2012,NA
"NAC","P_SAL_H","LT10","C27","D111","BG",2012,NA
"NAC","P_SAL_H","LT10","C27","D1111","BG",2012,NA
"NAC","P_SAL_H","LT10","C28","D01","BG",2012,4.25
"NAC","P_SAL_H","LT10","C28","D111","BG",2012,3.54
"NAC","P_SAL_H","LT10","C28","D1111","BG",2012,3.3
"NAC","P_SAL_H","LT10","C29","D01","BG",2012,3.36
"NAC","P_SAL_H","LT10","C29","D111","BG",2012,2.8
"NAC","P_SAL_H","LT10","C29","D1111","BG",2012,2.61
"NAC","P_SAL_H","LT10","C30","D01","BG",2012,5.1
"NAC","P_SAL_H","LT10","C30","D111","BG",2012,4.3
"NAC","P_SAL_H","LT10","C30","D1111","BG",2012,4.11
"NAC","P_SAL_H","LT10","C31","D01","BG",2012,2.64
"NAC","P_SAL_H","LT10","C31","D111","BG",2012,2.2
"NAC","P_SAL_H","LT10","C31","D1111","BG",2012,2.07
"NAC","P_SAL_H","LT10","C32","D01","BG",2012,3.1
"NAC","P_SAL_H","LT10","C32","D111","BG",2012,2.59
"NAC","P_SAL_H","LT10","C32","D1111","BG",2012,2.42
"NAC","P_SAL_H","LT10","C33","D01","BG",2012,4.42
"NAC","P_SAL_H","LT10","C33","D111","BG",2012,3.75
"NAC","P_SAL_H","LT10","C33","D1111","BG",2012,3.53
"NAC","P_SAL_H","LT10","D","D01","BG",2012,8.19
"NAC","P_SAL_H","LT10","D","D111","BG",2012,7.16
"NAC","P_SAL_H","LT10","D","D1111","BG",2012,6.77
"NAC","P_SAL_H","LT10","D35","D01","BG",2012,8.19
"NAC","P_SAL_H","LT10","D35","D111","BG",2012,7.16
"NAC","P_SAL_H","LT10","D35","D1111","BG",2012,6.77
"NAC","P_SAL_H","LT10","E","D01","BG",2012,4.59
"NAC","P_SAL_H","LT10","E","D111","BG",2012,3.92
"NAC","P_SAL_H","LT10","E","D1111","BG",2012,3.67
"NAC","P_SAL_H","LT10","E36","D01","BG",2012,7.46
"NAC","P_SAL_H","LT10","E36","D111","BG",2012,6.31
"NAC","P_SAL_H","LT10","E36","D1111","BG",2012,5.74
"NAC","P_SAL_H","LT10","E37","D01","BG",2012,3.83
"NAC","P_SAL_H","LT10","E37","D111","BG",2012,3.23
"NAC","P_SAL_H","LT10","E37","D1111","BG",2012,3.1
"NAC","P_SAL_H","LT10","E38","D01","BG",2012,4.48
"NAC","P_SAL_H","LT10","E38","D111","BG",2012,3.82
"NAC","P_SAL_H","LT10","E38","D1111","BG",2012,3.59
"NAC","P_SAL_H","LT10","E39","D01","BG",2012,5.22
"NAC","P_SAL_H","LT10","E39","D111","BG",2012,4.52
"NAC","P_SAL_H","LT10","E39","D1111","BG",2012,4.2
"NAC","P_SAL_H","LT10","F","D01","BG",2012,4.15
"NAC","P_SAL_H","LT10","F","D111","BG",2012,3.49
"NAC","P_SAL_H","LT10","F","D1111","BG",2012,3.29
"NAC","P_SAL_H","LT10","F41","D01","BG",2012,4.02
"NAC","P_SAL_H","LT10","F41","D111","BG",2012,3.37
"NAC","P_SAL_H","LT10","F41","D1111","BG",2012,3.17
"NAC","P_SAL_H","LT10","F42","D01","BG",2012,5.32
"NAC","P_SAL_H","LT10","F42","D111","BG",2012,4.55
"NAC","P_SAL_H","LT10","F42","D1111","BG",2012,4.27
"NAC","P_SAL_H","LT10","F43","D01","BG",2012,4.03
"NAC","P_SAL_H","LT10","F43","D111","BG",2012,3.38
"NAC","P_SAL_H","LT10","F43","D1111","BG",2012,3.2
"NAC","P_SAL_H","LT10","G","D01","BG",2012,3.89
"NAC","P_SAL_H","LT10","G","D111","BG",2012,3.27
"NAC","P_SAL_H","LT10","G","D1111","BG",2012,3.08
"NAC","P_SAL_H","LT10","G-J","D01","BG",2012,3.92
"NAC","P_SAL_H","LT10","G-J","D111","BG",2012,3.3
"NAC","P_SAL_H","LT10","G-J","D1111","BG",2012,3.12
"NAC","P_SAL_H","LT10","G-N","D01","BG",2012,4.29
"NAC","P_SAL_H","LT10","G-N","D111","BG",2012,3.63
"NAC","P_SAL_H","LT10","G-N","D1111","BG",2012,3.43
"NAC","P_SAL_H","LT10","G-S_X_O","D01","BG",2012,4.22
"NAC","P_SAL_H","LT10","G-S_X_O","D111","BG",2012,3.57
"NAC","P_SAL_H","LT10","G-S_X_O","D1111","BG",2012,3.36
"NAC","P_SAL_H","LT10","G45","D01","BG",2012,3.62
"NAC","P_SAL_H","LT10","G45","D111","BG",2012,3.03
"NAC","P_SAL_H","LT10","G45","D1111","BG",2012,2.85
"NAC","P_SAL_H","LT10","G46","D01","BG",2012,5.4
"NAC","P_SAL_H","LT10","G46","D111","BG",2012,4.6
"NAC","P_SAL_H","LT10","G46","D1111","BG",2012,4.32
"NAC","P_SAL_H","LT10","G47","D01","BG",2012,3.35
"NAC","P_SAL_H","LT10","G47","D111","BG",2012,2.79
"NAC","P_SAL_H","LT10","G47","D1111","BG",2012,2.64
"NAC","P_SAL_H","LT10","H","D01","BG",2012,3.8
"NAC","P_SAL_H","LT10","H","D111","BG",2012,3.12
"NAC","P_SAL_H","LT10","H","D1111","BG",2012,2.94
"NAC","P_SAL_H","LT10","H49","D01","BG",2012,3.45
"NAC","P_SAL_H","LT10","H49","D111","BG",2012,2.78
"NAC","P_SAL_H","LT10","H49","D1111","BG",2012,2.63
"NAC","P_SAL_H","LT10","H50","D01","BG",2012,6.83
"NAC","P_SAL_H","LT10","H50","D111","BG",2012,5.83
"NAC","P_SAL_H","LT10","H50","D1111","BG",2012,5.63
"NAC","P_SAL_H","LT10","H51","D01","BG",2012,NA
"NAC","P_SAL_H","LT10","H51","D111","BG",2012,NA
"NAC","P_SAL_H","LT10","H51","D1111","BG",2012,NA
"NAC","P_SAL_H","LT10","H52","D01","BG",2012,6.35
"NAC","P_SAL_H","LT10","H52","D111","BG",2012,5.46
"NAC","P_SAL_H","LT10","H52","D1111","BG",2012,5.13
"NAC","P_SAL_H","LT10","H53","D01","BG",2012,3.14
"NAC","P_SAL_H","LT10","H53","D111","BG",2012,2.63
"NAC","P_SAL_H","LT10","H53","D1111","BG",2012,2.49
"NAC","P_SAL_H","LT10","I","D01","BG",2012,3.08
"NAC","P_SAL_H","LT10","I","D111","BG",2012,2.57
"NAC","P_SAL_H","LT10","I","D1111","BG",2012,2.46
"NAC","P_SAL_H","LT10","I55","D01","BG",2012,3.49
"NAC","P_SAL_H","LT10","I55","D111","BG",2012,2.9
"NAC","P_SAL_H","LT10","I55","D1111","BG",2012,2.76
"NAC","P_SAL_H","LT10","I56","D01","BG",2012,3.02
"NAC","P_SAL_H","LT10","I56","D111","BG",2012,2.52
"NAC","P_SAL_H","LT10","I56","D1111","BG",2012,2.42
"NAC","P_SAL_H","LT10","J","D01","BG",2012,8.01
"NAC","P_SAL_H","LT10","J","D111","BG",2012,7.01
"NAC","P_SAL_H","LT10","J","D1111","BG",2012,6.58
"NAC","P_SAL_H","LT10","J58","D01","BG",2012,NA
"NAC","P_SAL_H","LT10","J58","D111","BG",2012,NA
"NAC","P_SAL_H","LT10","J58","D1111","BG",2012,NA
"NAC","P_SAL_H","LT10","J59","D01","BG",2012,5.97
"NAC","P_SAL_H","LT10","J59","D111","BG",2012,5.17
"NAC","P_SAL_H","LT10","J59","D1111","BG",2012,4.9
"NAC","P_SAL_H","LT10","J60","D01","BG",2012,5.12
"NAC","P_SAL_H","LT10","J60","D111","BG",2012,4.3
"NAC","P_SAL_H","LT10","J60","D1111","BG",2012,4.02
"NAC","P_SAL_H","LT10","J61","D01","BG",2012,NA
"NAC","P_SAL_H","LT10","J61","D111","BG",2012,NA
"NAC","P_SAL_H","LT10","J61","D1111","BG",2012,NA
"NAC","P_SAL_H","LT10","J62","D01","BG",2012,9.84
"NAC","P_SAL_H","LT10","J62","D111","BG",2012,8.7
"NAC","P_SAL_H","LT10","J62","D1111","BG",2012,8.17
"NAC","P_SAL_H","LT10","J63","D01","BG",2012,7.31
"NAC","P_SAL_H","LT10","J63","D111","BG",2012,6.36
"NAC","P_SAL_H","LT10","J63","D1111","BG",2012,5.99
"NAC","P_SAL_H","LT10","K","D01","BG",2012,7.4
"NAC","P_SAL_H","LT10","K","D111","BG",2012,6.47
"NAC","P_SAL_H","LT10","K","D1111","BG",2012,6.11
"NAC","P_SAL_H","LT10","K-N","D01","BG",2012,5.69
"NAC","P_SAL_H","LT10","K-N","D111","BG",2012,4.9
"NAC","P_SAL_H","LT10","K-N","D1111","BG",2012,4.61
"NAC","P_SAL_H","LT10","K64","D01","BG",2012,8.34
"NAC","P_SAL_H","LT10","K64","D111","BG",2012,7.31
"NAC","P_SAL_H","LT10","K64","D1111","BG",2012,6.91
"NAC","P_SAL_H","LT10","K65","D01","BG",2012,20.76
"NAC","P_SAL_H","LT10","K65","D111","BG",2012,18.8
"NAC","P_SAL_H","LT10","K65","D1111","BG",2012,17.02
"NAC","P_SAL_H","LT10","K66","D01","BG",2012,6.02
"NAC","P_SAL_H","LT10","K66","D111","BG",2012,5.23
"NAC","P_SAL_H","LT10","K66","D1111","BG",2012,4.96
"NAC","P_SAL_H","LT10","L","D01","BG",2012,5.59
"NAC","P_SAL_H","LT10","L","D111","BG",2012,4.8
"NAC","P_SAL_H","LT10","L","D1111","BG",2012,4.51
"NAC","P_SAL_H","LT10","L68","D01","BG",2012,5.59
"NAC","P_SAL_H","LT10","L68","D111","BG",2012,4.8
"NAC","P_SAL_H","LT10","L68","D1111","BG",2012,4.51
"NAC","P_SAL_H","LT10","M","D01","BG",2012,5.88
"NAC","P_SAL_H","LT10","M","D111","BG",2012,5.06
"NAC","P_SAL_H","LT10","M","D1111","BG",2012,4.76
"NAC","P_SAL_H","LT10","M69","D01","BG",2012,4.67
"NAC","P_SAL_H","LT10","M69","D111","BG",2012,3.97
"NAC","P_SAL_H","LT10","M69","D1111","BG",2012,3.72
"NAC","P_SAL_H","LT10","M70","D01","BG",2012,10
"NAC","P_SAL_H","LT10","M70","D111","BG",2012,8.87
"NAC","P_SAL_H","LT10","M70","D1111","BG",2012,8.42
"NAC","P_SAL_H","LT10","M71","D01","BG",2012,6.13
"NAC","P_SAL_H","LT10","M71","D111","BG",2012,5.24
"NAC","P_SAL_H","LT10","M71","D1111","BG",2012,4.91
"NAC","P_SAL_H","LT10","M72","D01","BG",2012,NA
"NAC","P_SAL_H","LT10","M72","D111","BG",2012,NA
"NAC","P_SAL_H","LT10","M72","D1111","BG",2012,NA
"NAC","P_SAL_H","LT10","M73","D01","BG",2012,5.79
"NAC","P_SAL_H","LT10","M73","D111","BG",2012,4.99
"NAC","P_SAL_H","LT10","M73","D1111","BG",2012,4.69
"NAC","P_SAL_H","LT10","M74","D01","BG",2012,5.78
"NAC","P_SAL_H","LT10","M74","D111","BG",2012,5
"NAC","P_SAL_H","LT10","M74","D1111","BG",2012,4.71
"NAC","P_SAL_H","LT10","M75","D01","BG",2012,3.54
"NAC","P_SAL_H","LT10","M75","D111","BG",2012,2.97
"NAC","P_SAL_H","LT10","M75","D1111","BG",2012,2.82
"NAC","P_SAL_H","LT10","N","D01","BG",2012,4.32
"NAC","P_SAL_H","LT10","N","D111","BG",2012,3.66
"NAC","P_SAL_H","LT10","N","D1111","BG",2012,3.44
"NAC","P_SAL_H","LT10","N77","D01","BG",2012,5.41
"NAC","P_SAL_H","LT10","N77","D111","BG",2012,4.59
"NAC","P_SAL_H","LT10","N77","D1111","BG",2012,4.33
"NAC","P_SAL_H","LT10","N78","D01","BG",2012,5.99
"NAC","P_SAL_H","LT10","N78","D111","BG",2012,5.09
"NAC","P_SAL_H","LT10","N78","D1111","BG",2012,4.79
"NAC","P_SAL_H","LT10","N79","D01","BG",2012,5.25
"NAC","P_SAL_H","LT10","N79","D111","BG",2012,4.46
"NAC","P_SAL_H","LT10","N79","D1111","BG",2012,4.2
"NAC","P_SAL_H","LT10","N80","D01","BG",2012,2.94
"NAC","P_SAL_H","LT10","N80","D111","BG",2012,2.48
"NAC","P_SAL_H","LT10","N80","D1111","BG",2012,2.34
"NAC","P_SAL_H","LT10","N81","D01","BG",2012,3.19
"NAC","P_SAL_H","LT10","N81","D111","BG",2012,2.66
"NAC","P_SAL_H","LT10","N81","D1111","BG",2012,2.49
"NAC","P_SAL_H","LT10","N82","D01","BG",2012,4.96
"NAC","P_SAL_H","LT10","N82","D111","BG",2012,4.21
"NAC","P_SAL_H","LT10","N82","D1111","BG",2012,3.94
