"currency","unit","sizeclas","nace_r2","lcstruct","geo","time","values"
"EUR","P_SAL_H","GE10","E37","D01","BG",2008,2.89
"EUR","P_SAL_H","GE10","E37","D111","BG",2008,2.51
"EUR","P_SAL_H","GE10","E37","D1111","BG",2008,2.37
"EUR","P_SAL_H","GE10","E38","D01","BG",2008,2.21
"EUR","P_SAL_H","GE10","E38","D111","BG",2008,1.81
"EUR","P_SAL_H","GE10","E38","D1111","BG",2008,1.65
"EUR","P_SAL_H","GE10","E39","D01","BG",2008,2.62
"EUR","P_SAL_H","GE10","E39","D111","BG",2008,2.13
"EUR","P_SAL_H","GE10","E39","D1111","BG",2008,1.91
"EUR","P_SAL_H","GE10","F","D01","BG",2008,2.01
"EUR","P_SAL_H","GE10","F","D111","BG",2008,1.65
"EUR","P_SAL_H","GE10","F","D1111","BG",2008,1.54
"EUR","P_SAL_H","GE10","F41","D01","BG",2008,1.78
"EUR","P_SAL_H","GE10","F41","D111","BG",2008,1.47
"EUR","P_SAL_H","GE10","F41","D1111","BG",2008,1.37
"EUR","P_SAL_H","GE10","F42","D01","BG",2008,2.63
"EUR","P_SAL_H","GE10","F42","D111","BG",2008,2.12
"EUR","P_SAL_H","GE10","F42","D1111","BG",2008,1.95
"EUR","P_SAL_H","GE10","F43","D01","BG",2008,2.09
"EUR","P_SAL_H","GE10","F43","D111","BG",2008,1.72
"EUR","P_SAL_H","GE10","F43","D1111","BG",2008,1.62
"EUR","P_SAL_H","GE10","G","D01","BG",2008,2.2
"EUR","P_SAL_H","GE10","G","D111","BG",2008,1.84
"EUR","P_SAL_H","GE10","G","D1111","BG",2008,1.71
"EUR","P_SAL_H","GE10","G-J","D01","BG",2008,2.63
"EUR","P_SAL_H","GE10","G-J","D111","BG",2008,2.18
"EUR","P_SAL_H","GE10","G-J","D1111","BG",2008,1.96
"EUR","P_SAL_H","GE10","G-N","D01","BG",2008,2.71
"EUR","P_SAL_H","GE10","G-N","D111","BG",2008,2.27
"EUR","P_SAL_H","GE10","G-N","D1111","BG",2008,2.04
"EUR","P_SAL_H","GE10","G-S_X_O","D01","BG",2008,2.7
"EUR","P_SAL_H","GE10","G-S_X_O","D111","BG",2008,2.23
"EUR","P_SAL_H","GE10","G-S_X_O","D1111","BG",2008,1.99
"EUR","P_SAL_H","GE10","G45","D01","BG",2008,2.83
"EUR","P_SAL_H","GE10","G45","D111","BG",2008,2.38
"EUR","P_SAL_H","GE10","G45","D1111","BG",2008,2.21
"EUR","P_SAL_H","GE10","G46","D01","BG",2008,2.49
"EUR","P_SAL_H","GE10","G46","D111","BG",2008,2.1
"EUR","P_SAL_H","GE10","G46","D1111","BG",2008,1.95
"EUR","P_SAL_H","GE10","G47","D01","BG",2008,1.75
"EUR","P_SAL_H","GE10","G47","D111","BG",2008,1.44
"EUR","P_SAL_H","GE10","G47","D1111","BG",2008,1.34
"EUR","P_SAL_H","GE10","H","D01","BG",2008,3.09
"EUR","P_SAL_H","GE10","H","D111","BG",2008,2.51
"EUR","P_SAL_H","GE10","H","D1111","BG",2008,2.07
"EUR","P_SAL_H","GE10","H49","D01","BG",2008,2.38
"EUR","P_SAL_H","GE10","H49","D111","BG",2008,1.88
"EUR","P_SAL_H","GE10","H49","D1111","BG",2008,1.6
"EUR","P_SAL_H","GE10","H50","D01","BG",2008,4.75
"EUR","P_SAL_H","GE10","H50","D111","BG",2008,3.55
"EUR","P_SAL_H","GE10","H50","D1111","BG",2008,2.91
"EUR","P_SAL_H","GE10","H51","D01","BG",2008,7.3
"EUR","P_SAL_H","GE10","H51","D111","BG",2008,5.98
"EUR","P_SAL_H","GE10","H51","D1111","BG",2008,5.34
"EUR","P_SAL_H","GE10","H52","D01","BG",2008,4.3
"EUR","P_SAL_H","GE10","H52","D111","BG",2008,3.67
"EUR","P_SAL_H","GE10","H52","D1111","BG",2008,2.91
"EUR","P_SAL_H","GE10","H53","D01","BG",2008,2.45
"EUR","P_SAL_H","GE10","H53","D111","BG",2008,2.01
"EUR","P_SAL_H","GE10","H53","D1111","BG",2008,1.57
"EUR","P_SAL_H","GE10","I","D01","BG",2008,1.55
"EUR","P_SAL_H","GE10","I","D111","BG",2008,1.27
"EUR","P_SAL_H","GE10","I","D1111","BG",2008,1.19
"EUR","P_SAL_H","GE10","I55","D01","BG",2008,1.81
"EUR","P_SAL_H","GE10","I55","D111","BG",2008,1.48
"EUR","P_SAL_H","GE10","I55","D1111","BG",2008,1.38
"EUR","P_SAL_H","GE10","I56","D01","BG",2008,1.34
"EUR","P_SAL_H","GE10","I56","D111","BG",2008,1.1
"EUR","P_SAL_H","GE10","I56","D1111","BG",2008,1.04
"EUR","P_SAL_H","GE10","J","D01","BG",2008,5.16
"EUR","P_SAL_H","GE10","J","D111","BG",2008,4.37
"EUR","P_SAL_H","GE10","J","D1111","BG",2008,4
"EUR","P_SAL_H","GE10","J58","D01","BG",2008,3.04
"EUR","P_SAL_H","GE10","J58","D111","BG",2008,2.57
"EUR","P_SAL_H","GE10","J58","D1111","BG",2008,2.39
"EUR","P_SAL_H","GE10","J59","D01","BG",2008,3.42
"EUR","P_SAL_H","GE10","J59","D111","BG",2008,2.85
"EUR","P_SAL_H","GE10","J59","D1111","BG",2008,2.66
"EUR","P_SAL_H","GE10","J60","D01","BG",2008,3.51
"EUR","P_SAL_H","GE10","J60","D111","BG",2008,2.92
"EUR","P_SAL_H","GE10","J60","D1111","BG",2008,2.69
"EUR","P_SAL_H","GE10","J61","D01","BG",2008,5.21
"EUR","P_SAL_H","GE10","J61","D111","BG",2008,4.37
"EUR","P_SAL_H","GE10","J61","D1111","BG",2008,4
"EUR","P_SAL_H","GE10","J62","D01","BG",2008,7.02
"EUR","P_SAL_H","GE10","J62","D111","BG",2008,6.01
"EUR","P_SAL_H","GE10","J62","D1111","BG",2008,5.48
"EUR","P_SAL_H","GE10","J63","D01","BG",2008,4.68
"EUR","P_SAL_H","GE10","J63","D111","BG",2008,3.99
"EUR","P_SAL_H","GE10","J63","D1111","BG",2008,3.63
"EUR","P_SAL_H","GE10","K","D01","BG",2008,5.32
"EUR","P_SAL_H","GE10","K","D111","BG",2008,4.48
"EUR","P_SAL_H","GE10","K","D1111","BG",2008,4.07
"EUR","P_SAL_H","GE10","K-N","D01","BG",2008,2.93
"EUR","P_SAL_H","GE10","K-N","D111","BG",2008,2.48
"EUR","P_SAL_H","GE10","K-N","D1111","BG",2008,2.26
"EUR","P_SAL_H","GE10","K64","D01","BG",2008,5.34
"EUR","P_SAL_H","GE10","K64","D111","BG",2008,4.49
"EUR","P_SAL_H","GE10","K64","D1111","BG",2008,4.05
"EUR","P_SAL_H","GE10","K65","D01","BG",2008,5.49
"EUR","P_SAL_H","GE10","K65","D111","BG",2008,4.66
"EUR","P_SAL_H","GE10","K65","D1111","BG",2008,4.34
"EUR","P_SAL_H","GE10","K66","D01","BG",2008,4.67
"EUR","P_SAL_H","GE10","K66","D111","BG",2008,3.91
"EUR","P_SAL_H","GE10","K66","D1111","BG",2008,3.63
"EUR","P_SAL_H","GE10","L","D01","BG",2008,2.62
"EUR","P_SAL_H","GE10","L","D111","BG",2008,2.19
"EUR","P_SAL_H","GE10","L","D1111","BG",2008,2
"EUR","P_SAL_H","GE10","L68","D01","BG",2008,2.62
"EUR","P_SAL_H","GE10","L68","D111","BG",2008,2.19
"EUR","P_SAL_H","GE10","L68","D1111","BG",2008,2
"EUR","P_SAL_H","GE10","M","D01","BG",2008,4.04
"EUR","P_SAL_H","GE10","M","D111","BG",2008,3.42
"EUR","P_SAL_H","GE10","M","D1111","BG",2008,3.1
"EUR","P_SAL_H","GE10","M69","D01","BG",2008,5.66
"EUR","P_SAL_H","GE10","M69","D111","BG",2008,4.86
"EUR","P_SAL_H","GE10","M69","D1111","BG",2008,4.49
"EUR","P_SAL_H","GE10","M70","D01","BG",2008,5.83
"EUR","P_SAL_H","GE10","M70","D111","BG",2008,4.99
"EUR","P_SAL_H","GE10","M70","D1111","BG",2008,4.46
"EUR","P_SAL_H","GE10","M71","D01","BG",2008,4.08
"EUR","P_SAL_H","GE10","M71","D111","BG",2008,3.42
"EUR","P_SAL_H","GE10","M71","D1111","BG",2008,3.08
"EUR","P_SAL_H","GE10","M72","D01","BG",2008,2.76
"EUR","P_SAL_H","GE10","M72","D111","BG",2008,2.27
"EUR","P_SAL_H","GE10","M72","D1111","BG",2008,1.99
"EUR","P_SAL_H","GE10","M73","D01","BG",2008,3.97
"EUR","P_SAL_H","GE10","M73","D111","BG",2008,3.39
"EUR","P_SAL_H","GE10","M73","D1111","BG",2008,3.14
"EUR","P_SAL_H","GE10","M74","D01","BG",2008,4.34
"EUR","P_SAL_H","GE10","M74","D111","BG",2008,3.78
"EUR","P_SAL_H","GE10","M74","D1111","BG",2008,3.56
"EUR","P_SAL_H","GE10","M75","D01","BG",2008,NA
"EUR","P_SAL_H","GE10","M75","D111","BG",2008,NA
"EUR","P_SAL_H","GE10","M75","D1111","BG",2008,NA
"EUR","P_SAL_H","GE10","N","D01","BG",2008,1.34
"EUR","P_SAL_H","GE10","N","D111","BG",2008,1.14
"EUR","P_SAL_H","GE10","N","D1111","BG",2008,1.06
"EUR","P_SAL_H","GE10","N77","D01","BG",2008,3.31
"EUR","P_SAL_H","GE10","N77","D111","BG",2008,2.79
"EUR","P_SAL_H","GE10","N77","D1111","BG",2008,2.57
"EUR","P_SAL_H","GE10","N78","D01","BG",2008,2.51
"EUR","P_SAL_H","GE10","N78","D111","BG",2008,2.07
"EUR","P_SAL_H","GE10","N78","D1111","BG",2008,1.91
"EUR","P_SAL_H","GE10","N79","D01","BG",2008,2.12
"EUR","P_SAL_H","GE10","N79","D111","BG",2008,1.78
"EUR","P_SAL_H","GE10","N79","D1111","BG",2008,1.69
"EUR","P_SAL_H","GE10","N80","D01","BG",2008,1.22
"EUR","P_SAL_H","GE10","N80","D111","BG",2008,1
"EUR","P_SAL_H","GE10","N80","D1111","BG",2008,0.94
"EUR","P_SAL_H","GE10","N81","D01","BG",2008,0.97
"EUR","P_SAL_H","GE10","N81","D111","BG",2008,0.91
"EUR","P_SAL_H","GE10","N81","D1111","BG",2008,0.84
"EUR","P_SAL_H","GE10","N82","D01","BG",2008,3.11
"EUR","P_SAL_H","GE10","N82","D111","BG",2008,2.57
"EUR","P_SAL_H","GE10","N82","D1111","BG",2008,2.39
"EUR","P_SAL_H","GE10","O","D01","BG",2008,3.44
"EUR","P_SAL_H","GE10","O","D111","BG",2008,2.71
"EUR","P_SAL_H","GE10","O","D1111","BG",2008,2.44
"EUR","P_SAL_H","GE10","O-S","D01","BG",2008,2.89
"EUR","P_SAL_H","GE10","O-S","D111","BG",2008,2.32
"EUR","P_SAL_H","GE10","O-S","D1111","BG",2008,2.03
"EUR","P_SAL_H","GE10","O84","D01","BG",2008,3.44
"EUR","P_SAL_H","GE10","O84","D111","BG",2008,2.71
"EUR","P_SAL_H","GE10","O84","D1111","BG",2008,2.44
"EUR","P_SAL_H","GE10","P","D01","BG",2008,2.82
"EUR","P_SAL_H","GE10","P","D111","BG",2008,2.25
"EUR","P_SAL_H","GE10","P","D1111","BG",2008,1.88
"EUR","P_SAL_H","GE10","P-S","D01","BG",2008,2.66
"EUR","P_SAL_H","GE10","P-S","D111","BG",2008,2.15
"EUR","P_SAL_H","GE10","P-S","D1111","BG",2008,1.86
"EUR","P_SAL_H","GE10","P85","D01","BG",2008,2.82
"EUR","P_SAL_H","GE10","P85","D111","BG",2008,2.25
"EUR","P_SAL_H","GE10","P85","D1111","BG",2008,1.88
"EUR","P_SAL_H","GE10","Q","D01","BG",2008,2.68
"EUR","P_SAL_H","GE10","Q","D111","BG",2008,2.2
"EUR","P_SAL_H","GE10","Q","D1111","BG",2008,1.97
"EUR","P_SAL_H","GE10","Q86","D01","BG",2008,2.96
"EUR","P_SAL_H","GE10","Q86","D111","BG",2008,2.43
"EUR","P_SAL_H","GE10","Q86","D1111","BG",2008,2.18
"EUR","P_SAL_H","GE10","Q87","D01","BG",2008,1.91
"EUR","P_SAL_H","GE10","Q87","D111","BG",2008,1.56
"EUR","P_SAL_H","GE10","Q87","D1111","BG",2008,1.37
"EUR","P_SAL_H","GE10","Q88","D01","BG",2008,1.62
"EUR","P_SAL_H","GE10","Q88","D111","BG",2008,1.32
"EUR","P_SAL_H","GE10","Q88","D1111","BG",2008,1.17
"EUR","P_SAL_H","GE10","R","D01","BG",2008,2.05
"EUR","P_SAL_H","GE10","R","D111","BG",2008,1.7
"EUR","P_SAL_H","GE10","R","D1111","BG",2008,1.54
"EUR","P_SAL_H","GE10","R90","D01","BG",2008,2.21
"EUR","P_SAL_H","GE10","R90","D111","BG",2008,1.79
"EUR","P_SAL_H","GE10","R90","D1111","BG",2008,1.56
"EUR","P_SAL_H","GE10","R91","D01","BG",2008,1.97
"EUR","P_SAL_H","GE10","R91","D111","BG",2008,1.6
"EUR","P_SAL_H","GE10","R91","D1111","BG",2008,1.41
"EUR","P_SAL_H","GE10","R92","D01","BG",2008,1.7
"EUR","P_SAL_H","GE10","R92","D111","BG",2008,1.4
"EUR","P_SAL_H","GE10","R92","D1111","BG",2008,1.3
"EUR","P_SAL_H","GE10","R93","D01","BG",2008,2.52
"EUR","P_SAL_H","GE10","R93","D111","BG",2008,2.17
"EUR","P_SAL_H","GE10","R93","D1111","BG",2008,2.03
"EUR","P_SAL_H","GE10","S","D01","BG",2008,1.8
"EUR","P_SAL_H","GE10","S","D111","BG",2008,1.53
"EUR","P_SAL_H","GE10","S","D1111","BG",2008,1.4
"EUR","P_SAL_H","GE10","S94","D01","BG",2008,1.9
"EUR","P_SAL_H","GE10","S94","D111","BG",2008,1.65
"EUR","P_SAL_H","GE10","S94","D1111","BG",2008,1.5
"EUR","P_SAL_H","GE10","S95","D01","BG",2008,2.26
"EUR","P_SAL_H","GE10","S95","D111","BG",2008,1.89
"EUR","P_SAL_H","GE10","S95","D1111","BG",2008,1.76
"EUR","P_SAL_H","GE10","S96","D01","BG",2008,1.52
"EUR","P_SAL_H","GE10","S96","D111","BG",2008,1.25
"EUR","P_SAL_H","GE10","S96","D1111","BG",2008,1.14
"EUR","P_SAL_H","GE1000","B","D01","BG",2008,5.92
"EUR","P_SAL_H","GE1000","B","D111","BG",2008,4.24
"EUR","P_SAL_H","GE1000","B","D1111","BG",2008,3.49
"EUR","P_SAL_H","GE1000","B-E","D01","BG",2008,4.78
"EUR","P_SAL_H","GE1000","B-E","D111","BG",2008,3.69
"EUR","P_SAL_H","GE1000","B-E","D1111","BG",2008,3.05
"EUR","P_SAL_H","GE1000","B-F","D01","BG",2008,4.63
"EUR","P_SAL_H","GE1000","B-F","D111","BG",2008,3.58
"EUR","P_SAL_H","GE1000","B-F","D1111","BG",2008,2.97
"EUR","P_SAL_H","GE1000","B-N","D01","BG",2008,4.15
"EUR","P_SAL_H","GE1000","B-N","D111","BG",2008,3.29
"EUR","P_SAL_H","GE1000","B-N","D1111","BG",2008,2.79
"EUR","P_SAL_H","GE1000","B-S","D01","BG",2008,4.09
"EUR","P_SAL_H","GE1000","B-S","D111","BG",2008,3.25
"EUR","P_SAL_H","GE1000","B-S","D1111","BG",2008,2.77
"EUR","P_SAL_H","GE1000","B-S_X_O","D01","BG",2008,4.1
"EUR","P_SAL_H","GE1000","B-S_X_O","D111","BG",2008,3.25
"EUR","P_SAL_H","GE1000","B-S_X_O","D1111","BG",2008,2.76
"EUR","P_SAL_H","GE1000","B05","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","B05","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","B05","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","B07","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","B07","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","B07","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C","D01","BG",2008,4.11
"EUR","P_SAL_H","GE1000","C","D111","BG",2008,3.23
"EUR","P_SAL_H","GE1000","C","D1111","BG",2008,2.82
"EUR","P_SAL_H","GE1000","C10","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C10","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C10","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C11","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C11","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C11","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C12","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C12","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C12","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C13","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C13","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C13","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C14","D01","BG",2008,2.13
"EUR","P_SAL_H","GE1000","C14","D111","BG",2008,1.73
"EUR","P_SAL_H","GE1000","C14","D1111","BG",2008,1.59
"EUR","P_SAL_H","GE1000","C19","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C19","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C19","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C20","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C20","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C20","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C21","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C21","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C21","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C22","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C22","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C22","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C23","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C23","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C23","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C24","D01","BG",2008,6.4
"EUR","P_SAL_H","GE1000","C24","D111","BG",2008,4.86
"EUR","P_SAL_H","GE1000","C24","D1111","BG",2008,4.18
"EUR","P_SAL_H","GE1000","C25","D01","BG",2008,2.59
"EUR","P_SAL_H","GE1000","C25","D111","BG",2008,2.03
"EUR","P_SAL_H","GE1000","C25","D1111","BG",2008,1.85
"EUR","P_SAL_H","GE1000","C27","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C27","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C27","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C28","D01","BG",2008,3.93
"EUR","P_SAL_H","GE1000","C28","D111","BG",2008,3.15
"EUR","P_SAL_H","GE1000","C28","D1111","BG",2008,2.62
"EUR","P_SAL_H","GE1000","C29","D01","BG",2008,2.2
"EUR","P_SAL_H","GE1000","C29","D111","BG",2008,1.79
"EUR","P_SAL_H","GE1000","C29","D1111","BG",2008,1.64
"EUR","P_SAL_H","GE1000","C30","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C30","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C30","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C33","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","C33","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","C33","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","D","D01","BG",2008,6.52
"EUR","P_SAL_H","GE1000","D","D111","BG",2008,5.02
"EUR","P_SAL_H","GE1000","D","D1111","BG",2008,3.63
"EUR","P_SAL_H","GE1000","D35","D01","BG",2008,6.52
"EUR","P_SAL_H","GE1000","D35","D111","BG",2008,5.02
"EUR","P_SAL_H","GE1000","D35","D1111","BG",2008,3.63
"EUR","P_SAL_H","GE1000","E","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","E","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","E","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","E36","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","E36","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","E36","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","F","D01","BG",2008,2.04
"EUR","P_SAL_H","GE1000","F","D111","BG",2008,1.69
"EUR","P_SAL_H","GE1000","F","D1111","BG",2008,1.56
"EUR","P_SAL_H","GE1000","F41","D01","BG",2008,2.04
"EUR","P_SAL_H","GE1000","F41","D111","BG",2008,1.69
"EUR","P_SAL_H","GE1000","F41","D1111","BG",2008,1.56
"EUR","P_SAL_H","GE1000","G","D01","BG",2008,2.67
"EUR","P_SAL_H","GE1000","G","D111","BG",2008,2.18
"EUR","P_SAL_H","GE1000","G","D1111","BG",2008,1.99
"EUR","P_SAL_H","GE1000","G-J","D01","BG",2008,3.93
"EUR","P_SAL_H","GE1000","G-J","D111","BG",2008,3.2
"EUR","P_SAL_H","GE1000","G-J","D1111","BG",2008,2.73
"EUR","P_SAL_H","GE1000","G-N","D01","BG",2008,3.6
"EUR","P_SAL_H","GE1000","G-N","D111","BG",2008,2.94
"EUR","P_SAL_H","GE1000","G-N","D1111","BG",2008,2.58
"EUR","P_SAL_H","GE1000","G-S_X_O","D01","BG",2008,3.59
"EUR","P_SAL_H","GE1000","G-S_X_O","D111","BG",2008,2.94
"EUR","P_SAL_H","GE1000","G-S_X_O","D1111","BG",2008,2.57
"EUR","P_SAL_H","GE1000","G46","D01","BG",2008,2.61
"EUR","P_SAL_H","GE1000","G46","D111","BG",2008,2.18
"EUR","P_SAL_H","GE1000","G46","D1111","BG",2008,1.98
"EUR","P_SAL_H","GE1000","G47","D01","BG",2008,2.73
"EUR","P_SAL_H","GE1000","G47","D111","BG",2008,2.18
"EUR","P_SAL_H","GE1000","G47","D1111","BG",2008,2
"EUR","P_SAL_H","GE1000","H","D01","BG",2008,3.95
"EUR","P_SAL_H","GE1000","H","D111","BG",2008,3.12
"EUR","P_SAL_H","GE1000","H","D1111","BG",2008,2.39
"EUR","P_SAL_H","GE1000","H49","D01","BG",2008,3.76
"EUR","P_SAL_H","GE1000","H49","D111","BG",2008,2.88
"EUR","P_SAL_H","GE1000","H49","D1111","BG",2008,2.31
"EUR","P_SAL_H","GE1000","H50","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","H50","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","H50","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","H52","D01","BG",2008,4.35
"EUR","P_SAL_H","GE1000","H52","D111","BG",2008,3.71
"EUR","P_SAL_H","GE1000","H52","D1111","BG",2008,2.52
"EUR","P_SAL_H","GE1000","H53","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","H53","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","H53","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","I","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","I","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","I","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","I56","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","I56","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","I56","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","J","D01","BG",2008,6.32
"EUR","P_SAL_H","GE1000","J","D111","BG",2008,5.35
"EUR","P_SAL_H","GE1000","J","D1111","BG",2008,4.86
"EUR","P_SAL_H","GE1000","J60","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","J60","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","J60","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","J61","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","J61","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","J61","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","J62","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","J62","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","J62","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","K","D01","BG",2008,5.67
"EUR","P_SAL_H","GE1000","K","D111","BG",2008,4.71
"EUR","P_SAL_H","GE1000","K","D1111","BG",2008,4.44
"EUR","P_SAL_H","GE1000","K-N","D01","BG",2008,2.84
"EUR","P_SAL_H","GE1000","K-N","D111","BG",2008,2.34
"EUR","P_SAL_H","GE1000","K-N","D1111","BG",2008,2.21
"EUR","P_SAL_H","GE1000","K64","D01","BG",2008,5.67
"EUR","P_SAL_H","GE1000","K64","D111","BG",2008,4.71
"EUR","P_SAL_H","GE1000","K64","D1111","BG",2008,4.44
"EUR","P_SAL_H","GE1000","M","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","M","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","M","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","M71","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","M71","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","M71","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","M72","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","M72","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","M72","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","N","D01","BG",2008,1.29
"EUR","P_SAL_H","GE1000","N","D111","BG",2008,1.05
"EUR","P_SAL_H","GE1000","N","D1111","BG",2008,0.98
"EUR","P_SAL_H","GE1000","N78","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","N78","D111","BG",2008,NA
"EUR","P_SAL_H","GE1000","N78","D1111","BG",2008,NA
"EUR","P_SAL_H","GE1000","N80","D01","BG",2008,1.29
"EUR","P_SAL_H","GE1000","N80","D111","BG",2008,1.05
"EUR","P_SAL_H","GE1000","N80","D1111","BG",2008,0.98
"EUR","P_SAL_H","GE1000","O","D01","BG",2008,3.96
"EUR","P_SAL_H","GE1000","O","D111","BG",2008,3.14
"EUR","P_SAL_H","GE1000","O","D1111","BG",2008,2.88
"EUR","P_SAL_H","GE1000","O-S","D01","BG",2008,3.67
"EUR","P_SAL_H","GE1000","O-S","D111","BG",2008,2.97
"EUR","P_SAL_H","GE1000","O-S","D1111","BG",2008,2.63
"EUR","P_SAL_H","GE1000","O84","D01","BG",2008,3.96
"EUR","P_SAL_H","GE1000","O84","D111","BG",2008,3.14
"EUR","P_SAL_H","GE1000","O84","D1111","BG",2008,2.88
"EUR","P_SAL_H","GE1000","P","D01","BG",2008,3.46
"EUR","P_SAL_H","GE1000","P","D111","BG",2008,2.81
"EUR","P_SAL_H","GE1000","P","D1111","BG",2008,2.45
"EUR","P_SAL_H","GE1000","P-S","D01","BG",2008,3.56
"EUR","P_SAL_H","GE1000","P-S","D111","BG",2008,2.91
"EUR","P_SAL_H","GE1000","P-S","D1111","BG",2008,2.54
"EUR","P_SAL_H","GE1000","P85","D01","BG",2008,3.46
"EUR","P_SAL_H","GE1000","P85","D111","BG",2008,2.81
"EUR","P_SAL_H","GE1000","P85","D1111","BG",2008,2.45
"EUR","P_SAL_H","GE1000","Q","D01","BG",2008,3.61
"EUR","P_SAL_H","GE1000","Q","D111","BG",2008,2.96
"EUR","P_SAL_H","GE1000","Q","D1111","BG",2008,2.58
"EUR","P_SAL_H","GE1000","Q86","D01","BG",2008,3.61
"EUR","P_SAL_H","GE1000","Q86","D111","BG",2008,2.96
"EUR","P_SAL_H","GE1000","Q86","D1111","BG",2008,2.58
"EUR","P_SAL_H","GE1000","R","D01","BG",2008,NA
"EUR","P_SAL_H","GE1000","R","D111","BG",2008,NA
